date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-09-15,SKU0068,1893,215,18,930
2024-09-22,SKU0068,2044,223,18,930
2024-09-29,SKU0068,2092,204,18,930
2024-10-06,SKU0068,1991,231,18,930
2024-10-13,SKU0068,1993,235,18,930
2024-10-20,SKU0068,2116,239,18,930
2024-10-27,SKU0068,2013,217,18,930
2024-11-03,SKU0068,1833,234,18,930
2024-11-10,SKU0068,1647,226,18,930
2024-11-17,SKU0068,1304,217,18,930
2024-11-24,SKU0068,1091,221,18,930
2024-12-01,SKU0068,990,243,18,930
2024-12-08,SKU0068,823,218,18,930
2024-12-15,SKU0068,766,218,18,930
2024-12-22,SKU0068,467,230,18,930
2024-12-29,SKU0068,187,201,18,930
2025-01-05,SKU0068,0,217,18,930
2025-01-12,SKU0068,0,200,18,930
2025-01-19,SKU0068,19,222,18,930
2025-01-26,SKU0068,0,226,18,930
2025-02-02,SKU0068,0,198,18,930
2025-02-09,SKU0068,0,243,18,930
2025-02-16,SKU0068,0,196,18,930
2025-02-23,SKU0068,17,202,18,930
2025-03-02,SKU0068,51,241,18,930
2025-03-09,SKU0068,70,238,18,930
2025-03-16,SKU0068,0,208,18,930
2025-03-23,SKU0068,0,222,18,930
2025-03-30,SKU0068,0,218,18,930
2025-04-06,SKU0068,74,207,18,930
2025-04-13,SKU0068,63,231,18,930
2025-04-20,SKU0068,0,205,18,930
2025-04-27,SKU0068,71,220,18,930
2025-05-04,SKU0068,122,232,18,930
2025-05-11,SKU0068,116,239,18,930
2025-05-18,SKU0068,244,196,18,930
2025-05-25,SKU0068,164,240,18,930
2025-06-01,SKU0068,369,226,18,930
2025-06-08,SKU0068,294,199,18,930
2025-06-15,SKU0068,177,197,18,930
2025-06-22,SKU0068,319,255,18,930
2025-06-29,SKU0068,368,232,18,930
2025-07-06,SKU0068,367,227,18,930
2025-07-13,SKU0068,474,201,18,930
2025-07-20,SKU0068,506,234,18,930
2025-07-27,SKU0068,541,213,18,930
2025-08-03,SKU0068,575,241,18,930
2025-08-10,SKU0068,660,228,18,930
2025-08-17,SKU0068,651,211,18,930
2025-08-24,SKU0068,701,216,18,930
2025-08-31,SKU0068,713,203,18,930
2024-11-21,SKU0069,1328,86,8,302
2024-11-28,SKU0069,1337,76,8,302
2024-12-05,SKU0069,1374,81,8,302
2024-12-12,SKU0069,1351,77,8,302
2024-12-19,SKU0069,1365,87,8,302
2024-12-26,SKU0069,1183,79,8,302
2025-01-02,SKU0069,975,77,8,302
2025-01-09,SKU0069,899,78,8,302
2025-01-16,SKU0069,841,79,8,302
2025-01-23,SKU0069,887,81,8,302
2025-01-30,SKU0069,786,79,8,302
2025-02-06,SKU0069,850,68,8,302
2025-02-13,SKU0069,850,77,8,302
2025-02-20,SKU0069,728,94,8,302
2025-02-27,SKU0069,620,85,8,302
2025-03-06,SKU0069,508,68,8,302
2025-03-13,SKU0069,466,76,8,302
2025-03-20,SKU0069,367,85,8,302
2025-03-27,SKU0069,326,98,8,302
2025-04-03,SKU0069,222,76,8,302
2025-04-10,SKU0069,108,85,8,302
2025-04-17,SKU0069,0,81,8,302
2025-04-24,SKU0069,41,79,8,302
2025-05-01,SKU0069,136,82,8,302
2025-05-08,SKU0069,152,78,8,302
2025-05-15,SKU0069,132,83,8,302
2025-05-22,SKU0069,119,100,8,302
2025-05-29,SKU0069,109,91,8,302
2025-06-05,SKU0069,74,79,8,302
2025-06-12,SKU0069,0,85,8,302
2025-06-19,SKU0069,0,84,8,302
2025-06-26,SKU0069,57,89,8,302
2025-07-03,SKU0069,52,83,8,302
2025-07-10,SKU0069,154,96,8,302
2025-07-17,SKU0069,256,75,8,302
2025-07-24,SKU0069,294,75,8,302
2025-07-31,SKU0069,372,76,8,302
2025-08-07,SKU0069,472,88,8,302
2025-08-14,SKU0069,533,87,8,302
2025-08-21,SKU0069,649,71,8,302
2025-08-28,SKU0069,718,76,8,302
2024-10-27,SKU0070,377,70,19,375
2024-11-03,SKU0070,394,92,19,375
2024-11-10,SKU0070,295,80,19,375
2024-11-17,SKU0070,209,72,19,375
2024-11-24,SKU0070,196,76,19,375
2024-12-01,SKU0070,241,66,19,375
2024-12-08,SKU0070,188,79,19,375
2024-12-15,SKU0070,125,69,19,375
2024-12-22,SKU0070,69,80,19,375
2024-12-29,SKU0070,0,72,19,375
2025-01-05,SKU0070,0,88,19,375
2025-01-12,SKU0070,28,71,19,375
2025-01-19,SKU0070,0,70,19,375
2025-01-26,SKU0070,0,72,19,375
2025-02-02,SKU0070,27,67,19,375
2025-02-09,SKU0070,5,70,19,375
2025-02-16,SKU0070,3,61,19,375
2025-02-23,SKU0070,0,88,19,375
2025-03-02,SKU0070,0,87,19,375
2025-03-09,SKU0070,34,76,19,375
2025-03-16,SKU0070,68,102,19,375
2025-03-23,SKU0070,107,79,19,375
2025-03-30,SKU0070,32,80,19,375
2025-04-06,SKU0070,91,76,19,375
2025-04-13,SKU0070,117,89,19,375
2025-04-20,SKU0070,148,65,19,375
2025-04-27,SKU0070,195,73,19,375
2025-05-04,SKU0070,215,65,19,375
2025-05-11,SKU0070,283,80,19,375
2025-05-18,SKU0070,291,81,19,375
2025-05-25,SKU0070,310,67,19,375
2025-06-01,SKU0070,326,59,19,375
2025-06-08,SKU0070,269,77,19,375
2025-06-15,SKU0070,256,86,19,375
2025-06-22,SKU0070,292,74,19,375
2025-06-29,SKU0070,285,83,19,375
2025-07-06,SKU0070,261,80,19,375
2025-07-13,SKU0070,290,94,19,375
2025-07-20,SKU0070,284,78,19,375
2025-07-27,SKU0070,274,65,19,375
2025-08-03,SKU0070,246,76,19,375
2025-08-10,SKU0070,259,78,19,375
2025-08-17,SKU0070,265,62,19,375
2025-08-24,SKU0070,257,85,19,375
2025-08-31,SKU0070,229,59,19,375
2024-05-23,SKU0071,323,37,7,113
2024-05-30,SKU0071,336,27,7,113
2024-06-06,SKU0071,324,25,7,113
2024-06-13,SKU0071,293,30,7,113
2024-06-20,SKU0071,298,28,7,113
2024-06-27,SKU0071,269,24,7,113
2024-07-04,SKU0071,267,28,7,113
2024-07-11,SKU0071,267,22,7,113
2024-07-18,SKU0071,237,24,7,113
2024-07-25,SKU0071,256,29,7,113
2024-08-01,SKU0071,230,12,7,113
2024-08-08,SKU0071,205,28,7,113
2024-08-15,SKU0071,180,28,7,113
2024-08-22,SKU0071,189,29,7,113
2024-08-29,SKU0071,195,34,7,113
2024-09-05,SKU0071,163,24,7,113
2024-09-12,SKU0071,174,33,7,113
2024-09-19,SKU0071,180,40,7,113
2024-09-26,SKU0071,160,24,7,113
2024-10-03,SKU0071,141,21,7,113
2024-10-10,SKU0071,153,29,7,113
2024-10-17,SKU0071,198,22,7,113
2024-10-24,SKU0071,164,36,7,113
2024-10-31,SKU0071,142,27,7,113
2024-11-07,SKU0071,135,19,7,113
2024-11-14,SKU0071,58,19,7,113
2024-11-21,SKU0071,13,33,7,113
2024-11-28,SKU0071,0,28,7,113
2024-12-05,SKU0071,0,26,7,113
2024-12-12,SKU0071,0,19,7,113
2024-12-19,SKU0071,0,20,7,113
2024-12-26,SKU0071,0,28,7,113
2025-01-02,SKU0071,0,22,7,113
2025-01-09,SKU0071,0,19,7,113
2025-01-16,SKU0071,0,23,7,113
2025-01-23,SKU0071,0,27,7,113
2025-01-30,SKU0071,0,20,7,113
2025-02-06,SKU0071,6,26,7,113
2025-02-13,SKU0071,4,23,7,113
2025-02-20,SKU0071,0,15,7,113
2025-02-27,SKU0071,0,26,7,113
2025-03-06,SKU0071,1,23,7,113
2025-03-13,SKU0071,21,34,7,113
2025-03-20,SKU0071,40,21,7,113
2025-03-27,SKU0071,47,28,7,113
2025-04-03,SKU0071,12,13,7,113
2025-04-10,SKU0071,22,25,7,113
2025-04-17,SKU0071,31,19,7,113
2025-04-24,SKU0071,60,27,7,113
2025-05-01,SKU0071,74,18,7,113
2025-05-08,SKU0071,82,19,7,113
2025-05-15,SKU0071,106,24,7,113
2025-05-22,SKU0071,113,29,7,113
2025-05-29,SKU0071,119,25,7,113
2025-06-05,SKU0071,92,23,7,113
2025-06-12,SKU0071,31,33,7,113
2025-06-19,SKU0071,86,31,7,113
2025-06-26,SKU0071,124,20,7,113
2025-07-03,SKU0071,130,30,7,113
2025-07-10,SKU0071,117,27,7,113
2025-07-17,SKU0071,142,26,7,113
2025-07-24,SKU0071,163,33,7,113
2025-07-31,SKU0071,175,19,7,113
2025-08-07,SKU0071,186,28,7,113
2025-08-14,SKU0071,193,20,7,113
2025-08-21,SKU0071,204,26,7,113
2025-08-28,SKU0071,185,35,7,113
2025-04-20,SKU0072,1035,171,18,764
2025-04-27,SKU0072,1066,146,18,764
2025-05-04,SKU0072,1085,174,18,764
2025-05-11,SKU0072,1000,169,18,764
2025-05-18,SKU0072,866,145,18,764
2025-05-25,SKU0072,856,185,18,764
2025-06-01,SKU0072,862,181,18,764
2025-06-08,SKU0072,730,173,18,764
2025-06-15,SKU0072,523,176,18,764
2025-06-22,SKU0072,493,171,18,764
2025-06-29,SKU0072,527,183,18,764
2025-07-06,SKU0072,424,178,18,764
2025-07-13,SKU0072,447,170,18,764
2025-07-20,SKU0072,502,166,18,764
2025-07-27,SKU0072,493,169,18,764
2025-08-03,SKU0072,505,171,18,764
2025-08-10,SKU0072,507,162,18,764
2025-08-17,SKU0072,519,181,18,764
2025-08-24,SKU0072,570,163,18,764
2025-08-31,SKU0072,541,164,18,764
2024-11-30,SKU0073,843,84,7,394
2024-12-07,SKU0073,832,81,7,394
2024-12-14,SKU0073,826,76,7,394
2024-12-21,SKU0073,802,99,7,394
2024-12-28,SKU0073,590,106,7,394
2025-01-04,SKU0073,422,80,7,394
2025-01-11,SKU0073,369,86,7,394
2025-01-18,SKU0073,420,89,7,394
2025-01-25,SKU0073,403,71,7,394
2025-02-01,SKU0073,332,65,7,394
2025-02-08,SKU0073,514,93,7,394
2025-02-15,SKU0073,584,70,7,394
2025-02-22,SKU0073,570,81,7,394
2025-03-01,SKU0073,634,87,7,394
2025-03-08,SKU0073,660,75,7,394
2025-03-15,SKU0073,692,71,7,394
2025-03-22,SKU0073,820,76,7,394
2025-03-29,SKU0073,955,97,7,394
2025-04-05,SKU0073,1103,81,7,394
2025-04-12,SKU0073,1189,86,7,394
2025-04-19,SKU0073,1358,86,7,394
2025-04-26,SKU0073,1437,87,7,394
2025-05-03,SKU0073,1400,91,7,394
2025-05-10,SKU0073,1534,89,7,394
2025-05-17,SKU0073,1660,82,7,394
2025-05-24,SKU0073,1705,77,7,394
2025-05-31,SKU0073,1832,74,7,394
2025-06-07,SKU0073,1803,84,7,394
2025-06-14,SKU0073,1645,83,7,394
2025-06-21,SKU0073,1628,92,7,394
2025-06-28,SKU0073,1686,86,7,394
2025-07-05,SKU0073,1548,88,7,394
2025-07-12,SKU0073,1400,105,7,394
2025-07-19,SKU0073,1230,99,7,394
2025-07-26,SKU0073,1216,71,7,394
2025-08-02,SKU0073,1101,85,7,394
2025-08-09,SKU0073,1039,90,7,394
2025-08-16,SKU0073,857,78,7,394
2025-08-23,SKU0073,725,82,7,394
2025-08-30,SKU0073,601,88,7,394
2024-01-02,SKU0074,965,110,10,392
2024-01-09,SKU0074,902,106,10,392
2024-01-16,SKU0074,871,104,10,392
2024-01-23,SKU0074,821,110,10,392
2024-01-30,SKU0074,855,99,10,392
2024-02-06,SKU0074,876,102,10,392
2024-02-13,SKU0074,911,99,10,392
2024-02-20,SKU0074,929,89,10,392
2024-02-27,SKU0074,963,101,10,392
2024-03-05,SKU0074,1000,95,10,392
2024-03-12,SKU0074,854,86,10,392
2024-03-19,SKU0074,884,72,10,392
2024-03-26,SKU0074,851,111,10,392
2024-04-02,SKU0074,965,111,10,392
2024-04-09,SKU0074,985,111,10,392
2024-04-16,SKU0074,1003,97,10,392
2024-04-23,SKU0074,1049,95,10,392
2024-04-30,SKU0074,1042,96,10,392
2024-05-07,SKU0074,972,99,10,392
2024-05-14,SKU0074,962,98,10,392
2024-05-21,SKU0074,948,100,10,392
2024-05-28,SKU0074,1040,84,10,392
2024-06-04,SKU0074,997,85,10,392
2024-06-11,SKU0074,769,97,10,392
2024-06-18,SKU0074,704,94,10,392
2024-06-25,SKU0074,625,102,10,392
2024-07-02,SKU0074,573,95,10,392
2024-07-09,SKU0074,573,101,10,392
2024-07-16,SKU0074,554,93,10,392
2024-07-23,SKU0074,477,91,10,392
2024-07-30,SKU0074,493,78,10,392
2024-08-06,SKU0074,381,99,10,392
2024-08-13,SKU0074,293,97,10,392
2024-08-20,SKU0074,214,102,10,392
2024-08-27,SKU0074,198,108,10,392
2024-09-03,SKU0074,42,113,10,392
2024-09-10,SKU0074,6,102,10,392
2024-09-17,SKU0074,0,103,10,392
2024-09-24,SKU0074,0,89,10,392
2024-10-01,SKU0074,0,95,10,392
2024-10-08,SKU0074,0,102,10,392
2024-10-15,SKU0074,56,91,10,392
2024-10-22,SKU0074,0,109,10,392
2024-10-29,SKU0074,0,113,10,392
2024-11-05,SKU0074,29,103,10,392
2024-11-12,SKU0074,0,124,10,392
2024-11-19,SKU0074,0,81,10,392
2024-11-26,SKU0074,50,98,10,392
2024-12-03,SKU0074,88,100,10,392
2024-12-10,SKU0074,98,99,10,392
2024-12-17,SKU0074,71,101,10,392
2024-12-24,SKU0074,20,95,10,392
2024-12-31,SKU0074,0,75,10,392
2025-01-07,SKU0074,0,105,10,392
2025-01-14,SKU0074,0,100,10,392
2025-01-21,SKU0074,55,102,10,392
2025-01-28,SKU0074,59,122,10,392
2025-02-04,SKU0074,45,91,10,392
2025-02-11,SKU0074,156,118,10,392
2025-02-18,SKU0074,143,97,10,392
2025-02-25,SKU0074,172,108,10,392
2025-03-04,SKU0074,234,113,10,392
2025-03-11,SKU0074,215,107,10,392
2025-03-18,SKU0074,234,103,10,392
2025-03-25,SKU0074,274,90,10,392
2025-04-01,SKU0074,366,96,10,392
2025-04-08,SKU0074,479,106,10,392
2025-04-15,SKU0074,510,84,10,392
2025-04-22,SKU0074,503,89,10,392
2025-04-29,SKU0074,607,103,10,392
2025-05-06,SKU0074,635,100,10,392
2025-05-13,SKU0074,655,92,10,392
2025-05-20,SKU0074,694,93,10,392
2025-05-27,SKU0074,638,100,10,392
2025-06-03,SKU0074,624,90,10,392
2025-06-10,SKU0074,436,114,10,392
2025-06-17,SKU0074,335,90,10,392
2025-06-24,SKU0074,472,84,10,392
2025-07-01,SKU0074,534,96,10,392
2025-07-08,SKU0074,524,103,10,392
2025-07-15,SKU0074,514,112,10,392
2025-07-22,SKU0074,640,88,10,392
2025-07-29,SKU0074,547,108,10,392
2025-08-05,SKU0074,601,107,10,392
2025-08-12,SKU0074,615,113,10,392
2025-08-19,SKU0074,477,103,10,392
2025-08-26,SKU0074,432,95,10,392
2023-12-02,SKU0075,1440,91,7,283
2023-12-09,SKU0075,1386,88,7,283
2023-12-16,SKU0075,1308,83,7,283
2023-12-23,SKU0075,1190,83,7,283
2023-12-30,SKU0075,1006,76,7,283
2024-01-06,SKU0075,869,69,7,283
2024-01-13,SKU0075,888,91,7,283
2024-01-20,SKU0075,932,82,7,283
2024-01-27,SKU0075,839,85,7,283
2024-02-03,SKU0075,735,83,7,283
2024-02-10,SKU0075,647,76,7,283
2024-02-17,SKU0075,793,97,7,283
2024-02-24,SKU0075,730,75,7,283
2024-03-02,SKU0075,791,78,7,283
2024-03-09,SKU0075,829,77,7,283
2024-03-16,SKU0075,844,84,7,283
2024-03-23,SKU0075,824,93,7,283
2024-03-30,SKU0075,728,75,7,283
2024-04-06,SKU0075,809,88,7,283
2024-04-13,SKU0075,836,70,7,283
2024-04-20,SKU0075,978,72,7,283
2024-04-27,SKU0075,1010,99,7,283
2024-05-04,SKU0075,983,83,7,283
2024-05-11,SKU0075,1099,88,7,283
2024-05-18,SKU0075,1171,78,7,283
2024-05-25,SKU0075,1240,88,7,283
2024-06-01,SKU0075,1229,88,7,283
2024-06-08,SKU0075,1079,79,7,283
2024-06-15,SKU0075,1097,71,7,283
2024-06-22,SKU0075,1201,88,7,283
2024-06-29,SKU0075,1192,79,7,283
2024-07-06,SKU0075,1316,84,7,283
2024-07-13,SKU0075,1292,84,7,283
2024-07-20,SKU0075,1335,85,7,283
2024-07-27,SKU0075,1216,88,7,283
2024-08-03,SKU0075,1216,76,7,283
2024-08-10,SKU0075,1234,82,7,283
2024-08-17,SKU0075,1349,81,7,283
2024-08-24,SKU0075,1512,79,7,283
2024-08-31,SKU0075,1624,70,7,283
2024-09-07,SKU0075,1541,81,7,283
2024-09-14,SKU0075,1470,81,7,283
2024-09-21,SKU0075,1571,73,7,283
2024-09-28,SKU0075,1531,85,7,283
2024-10-05,SKU0075,1461,77,7,283
2024-10-12,SKU0075,1554,80,7,283
2024-10-19,SKU0075,1608,65,7,283
2024-10-26,SKU0075,1547,84,7,283
2024-11-02,SKU0075,1666,86,7,283
2024-11-09,SKU0075,1480,78,7,283
2024-11-16,SKU0075,1178,82,7,283
2024-11-23,SKU0075,1149,76,7,283
2024-11-30,SKU0075,1103,75,7,283
2024-12-07,SKU0075,1060,91,7,283
2024-12-14,SKU0075,1047,81,7,283
2024-12-21,SKU0075,938,74,7,283
2024-12-28,SKU0075,746,78,7,283
2025-01-04,SKU0075,682,76,7,283
2025-01-11,SKU0075,652,88,7,283
2025-01-18,SKU0075,736,81,7,283
2025-01-25,SKU0075,790,72,7,283
2025-02-01,SKU0075,920,88,7,283
2025-02-08,SKU0075,983,87,7,283
2025-02-15,SKU0075,926,65,7,283
2025-02-22,SKU0075,906,83,7,283
2025-03-01,SKU0075,899,79,7,283
2025-03-08,SKU0075,869,97,7,283
2025-03-15,SKU0075,931,95,7,283
2025-03-22,SKU0075,1060,92,7,283
2025-03-29,SKU0075,1039,92,7,283
2025-04-05,SKU0075,1053,86,7,283
2025-04-12,SKU0075,938,85,7,283
2025-04-19,SKU0075,974,81,7,283
2025-04-26,SKU0075,1035,74,7,283
2025-05-03,SKU0075,1092,65,7,283
2025-05-10,SKU0075,1050,95,7,283
2025-05-17,SKU0075,1065,93,7,283
2025-05-24,SKU0075,1194,95,7,283
2025-05-31,SKU0075,1133,76,7,283
2025-06-07,SKU0075,918,73,7,283
2025-06-14,SKU0075,777,110,7,283
2025-06-21,SKU0075,954,86,7,283
2025-06-28,SKU0075,1078,86,7,283
2025-07-05,SKU0075,1136,83,7,283
2025-07-12,SKU0075,1283,83,7,283
2025-07-19,SKU0075,1359,74,7,283
2025-07-26,SKU0075,1399,93,7,283
2025-08-02,SKU0075,1442,95,7,283
2025-08-09,SKU0075,1434,73,7,283
2025-08-16,SKU0075,1517,89,7,283
2025-08-23,SKU0075,1556,75,7,283
2025-08-30,SKU0075,1540,83,7,283
2024-09-01,SKU0076,280,81,17,338
2024-09-08,SKU0076,353,55,17,338
2024-09-15,SKU0076,358,76,17,338
2024-09-22,SKU0076,410,73,17,338
2024-09-29,SKU0076,412,67,17,338
2024-10-06,SKU0076,442,60,17,338
2024-10-13,SKU0076,431,80,17,338
2024-10-20,SKU0076,398,67,17,338
2024-10-27,SKU0076,345,76,17,338
2024-11-03,SKU0076,352,62,17,338
2024-11-10,SKU0076,342,73,17,338
2024-11-17,SKU0076,207,81,17,338
2024-11-24,SKU0076,192,58,17,338
2024-12-01,SKU0076,155,78,17,338
2024-12-08,SKU0076,133,69,17,338
2024-12-15,SKU0076,67,68,17,338
2024-12-22,SKU0076,4,62,17,338
2024-12-29,SKU0076,0,60,17,338
2025-01-05,SKU0076,0,63,17,338
2025-01-12,SKU0076,0,52,17,338
2025-01-19,SKU0076,27,75,17,338
2025-01-26,SKU0076,0,81,17,338
2025-02-02,SKU0076,0,85,17,338
2025-02-09,SKU0076,0,74,17,338
2025-02-16,SKU0076,0,56,17,338
2025-02-23,SKU0076,0,75,17,338
2025-03-02,SKU0076,0,58,17,338
2025-03-09,SKU0076,54,80,17,338
2025-03-16,SKU0076,49,72,17,338
2025-03-23,SKU0076,45,70,17,338
2025-03-30,SKU0076,100,84,17,338
2025-04-06,SKU0076,119,54,17,338
2025-04-13,SKU0076,115,64,17,338
2025-04-20,SKU0076,104,63,17,338
2025-04-27,SKU0076,128,45,17,338
2025-05-04,SKU0076,152,58,17,338
2025-05-11,SKU0076,179,64,17,338
2025-05-18,SKU0076,261,81,17,338
2025-05-25,SKU0076,320,70,17,338
2025-06-01,SKU0076,370,65,17,338
2025-06-08,SKU0076,313,64,17,338
2025-06-15,SKU0076,352,54,17,338
2025-06-22,SKU0076,350,65,17,338
2025-06-29,SKU0076,345,92,17,338
2025-07-06,SKU0076,393,61,17,338
2025-07-13,SKU0076,451,57,17,338
2025-07-20,SKU0076,485,76,17,338
2025-07-27,SKU0076,478,66,17,338
2025-08-03,SKU0076,486,66,17,338
2025-08-10,SKU0076,495,77,17,338
2025-08-17,SKU0076,516,69,17,338
2025-08-24,SKU0076,528,70,17,338
2025-08-31,SKU0076,551,82,17,338
2024-10-20,SKU0077,111,14,16,60
2024-10-27,SKU0077,118,13,16,60
2024-11-03,SKU0077,117,12,16,60
2024-11-10,SKU0077,113,7,16,60
2024-11-17,SKU0077,96,10,16,60
2024-11-24,SKU0077,103,10,16,60
2024-12-01,SKU0077,99,18,16,60
2024-12-08,SKU0077,108,16,16,60
2024-12-15,SKU0077,113,16,16,60
2024-12-22,SKU0077,100,13,16,60
2024-12-29,SKU0077,89,9,16,60
2025-01-05,SKU0077,74,20,16,60
2025-01-12,SKU0077,65,8,16,60
2025-01-19,SKU0077,80,11,16,60
2025-01-26,SKU0077,75,8,16,60
2025-02-02,SKU0077,75,12,16,60
2025-02-09,SKU0077,82,13,16,60
2025-02-16,SKU0077,88,12,16,60
2025-02-23,SKU0077,84,16,16,60
2025-03-02,SKU0077,94,20,16,60
2025-03-09,SKU0077,88,17,16,60
2025-03-16,SKU0077,86,10,16,60
2025-03-23,SKU0077,85,10,16,60
2025-03-30,SKU0077,82,15,16,60
2025-04-06,SKU0077,76,10,16,60
2025-04-13,SKU0077,82,14,16,60
2025-04-20,SKU0077,99,14,16,60
2025-04-27,SKU0077,102,11,16,60
2025-05-04,SKU0077,102,9,16,60
2025-05-11,SKU0077,114,11,16,60
2025-05-18,SKU0077,124,14,16,60
2025-05-25,SKU0077,134,9,16,60
2025-06-01,SKU0077,140,9,16,60
2025-06-08,SKU0077,125,14,16,60
2025-06-15,SKU0077,117,13,16,60
2025-06-22,SKU0077,112,11,16,60
2025-06-29,SKU0077,113,12,16,60
2025-07-06,SKU0077,111,7,16,60
2025-07-13,SKU0077,102,14,16,60
2025-07-20,SKU0077,115,6,16,60
2025-07-27,SKU0077,115,10,16,60
2025-08-03,SKU0077,110,13,16,60
2025-08-10,SKU0077,111,10,16,60
2025-08-17,SKU0077,104,12,16,60
2025-08-24,SKU0077,115,10,16,60
2025-08-31,SKU0077,127,6,16,60
2025-01-18,SKU0078,735,132,17,594
2025-01-25,SKU0078,808,147,17,594
2025-02-01,SKU0078,846,127,17,594
2025-02-08,SKU0078,896,113,17,594
2025-02-15,SKU0078,918,127,17,594
2025-02-22,SKU0078,852,127,17,594
2025-03-01,SKU0078,777,124,17,594
2025-03-08,SKU0078,696,131,17,594
2025-03-15,SKU0078,672,147,17,594
2025-03-22,SKU0078,662,131,17,594
2025-03-29,SKU0078,723,114,17,594
2025-04-05,SKU0078,791,123,17,594
2025-04-12,SKU0078,831,126,17,594
2025-04-19,SKU0078,795,116,17,594
2025-04-26,SKU0078,763,117,17,594
2025-05-03,SKU0078,893,129,17,594
2025-05-10,SKU0078,897,120,17,594
2025-05-17,SKU0078,928,147,17,594
2025-05-24,SKU0078,955,127,17,594
2025-05-31,SKU0078,891,113,17,594
2025-06-07,SKU0078,661,125,17,594
2025-06-14,SKU0078,632,143,17,594
2025-06-21,SKU0078,643,101,17,594
2025-06-28,SKU0078,624,123,17,594
2025-07-05,SKU0078,630,124,17,594
2025-07-12,SKU0078,688,116,17,594
2025-07-19,SKU0078,620,125,17,594
2025-07-26,SKU0078,615,128,17,594
2025-08-02,SKU0078,651,133,17,594
2025-08-09,SKU0078,666,112,17,594
2025-08-16,SKU0078,590,126,17,594
2025-08-23,SKU0078,653,122,17,594
2025-08-30,SKU0078,708,99,17,594
2024-09-30,SKU0079,1127,156,15,659
2024-10-07,SKU0079,954,159,15,659
2024-10-14,SKU0079,766,142,15,659
2024-10-21,SKU0079,754,152,15,659
2024-10-28,SKU0079,758,162,15,659
2024-11-04,SKU0079,789,149,15,659
2024-11-11,SKU0079,625,161,15,659
2024-11-18,SKU0079,275,144,15,659
2024-11-25,SKU0079,171,147,15,659
2024-12-02,SKU0079,165,156,15,659
2024-12-09,SKU0079,75,156,15,659
2024-12-16,SKU0079,10,165,15,659
2024-12-23,SKU0079,0,152,15,659
2024-12-30,SKU0079,0,155,15,659
2025-01-06,SKU0079,0,150,15,659
2025-01-13,SKU0079,0,132,15,659
2025-01-20,SKU0079,0,143,15,659
2025-01-27,SKU0079,0,145,15,659
2025-02-03,SKU0079,0,150,15,659
2025-02-10,SKU0079,54,181,15,659
2025-02-17,SKU0079,104,152,15,659
2025-02-24,SKU0079,191,132,15,659
2025-03-03,SKU0079,231,158,15,659
2025-03-10,SKU0079,197,161,15,659
2025-03-17,SKU0079,269,139,15,659
2025-03-24,SKU0079,333,162,15,659
2025-03-31,SKU0079,422,157,15,659
2025-04-07,SKU0079,529,157,15,659
2025-04-14,SKU0079,575,135,15,659
2025-04-21,SKU0079,629,142,15,659
2025-04-28,SKU0079,695,142,15,659
2025-05-05,SKU0079,754,133,15,659
2025-05-12,SKU0079,725,152,15,659
2025-05-19,SKU0079,833,128,15,659
2025-05-26,SKU0079,812,144,15,659
2025-06-02,SKU0079,860,161,15,659
2025-06-09,SKU0079,694,178,15,659
2025-06-16,SKU0079,645,153,15,659
2025-06-23,SKU0079,716,172,15,659
2025-06-30,SKU0079,727,137,15,659
2025-07-07,SKU0079,766,165,15,659
2025-07-14,SKU0079,795,145,15,659
2025-07-21,SKU0079,839,162,15,659
2025-07-28,SKU0079,915,162,15,659
2025-08-04,SKU0079,878,152,15,659
2025-08-11,SKU0079,816,156,15,659
2025-08-18,SKU0079,810,152,15,659
2025-08-25,SKU0079,701,154,15,659
2025-06-06,SKU0080,157,20,13,88
2025-06-13,SKU0080,150,20,13,88
2025-06-20,SKU0080,143,20,13,88
2025-06-27,SKU0080,131,26,13,88
2025-07-04,SKU0080,104,21,13,88
2025-07-11,SKU0080,95,19,13,88
2025-07-18,SKU0080,94,21,13,88
2025-07-25,SKU0080,97,22,13,88
2025-08-01,SKU0080,104,19,13,88
2025-08-08,SKU0080,97,13,13,88
2025-08-15,SKU0080,95,17,13,88
2025-08-22,SKU0080,94,14,13,88
2025-08-29,SKU0080,87,25,13,88
2023-11-23,SKU0081,156,7,8,36
2023-11-30,SKU0081,167,17,8,36
2023-12-07,SKU0081,180,7,8,36
2023-12-14,SKU0081,193,7,8,36
2023-12-21,SKU0081,201,7,8,36
2023-12-28,SKU0081,218,8,8,36
2024-01-04,SKU0081,219,10,8,36
2024-01-11,SKU0081,226,8,8,36
2024-01-18,SKU0081,244,8,8,36
2024-01-25,SKU0081,252,10,8,36
2024-02-01,SKU0081,254,12,8,36
2024-02-08,SKU0081,266,6,8,36
2024-02-15,SKU0081,295,5,8,36
2024-02-22,SKU0081,300,7,8,36
2024-02-29,SKU0081,287,10,8,36
2024-03-07,SKU0081,292,9,8,36
2024-03-14,SKU0081,300,11,8,36
2024-03-21,SKU0081,300,8,8,36
2024-03-28,SKU0081,300,9,8,36
2024-04-04,SKU0081,296,5,8,36
2024-04-11,SKU0081,297,8,8,36
2024-04-18,SKU0081,299,8,8,36
2024-04-25,SKU0081,303,8,8,36
2024-05-02,SKU0081,321,10,8,36
